TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
250,15112,15112,0,0,0,0,0,0,0,0,15112,13064
251,15112,15112,0,0,0,0,0,0,0,0,15112,13064
252,15112,0,0,0,0,0,0,0,0,0,0,13064
253,0,0,0,0,0,0,0,0,0,0,0,13064
254,0,0,0,0,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0,0,0,0,0
256,0,0,0,0,0,0,0,0,0,0,0,0
257,0,0,0,0,0,0,0,0,0,0,0,0
258,0,0,0,0,0,0,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,0,0,0
260,0,0,0,0,0,0,0,0,0,0,0,0
261,0,0,16392,16392,16392,16392,0,0,0,0,0,0
262,0,0,16392,16392,16392,16392,0,0,0,0,0,0
263,0,0,0,16392,16392,16392,16392,0,0,0,0,0
264,15112,0,0,0,0,0,16392,16392,16392,0,0,0
265,15112,0,0,0,0,0,16392,16392,16392,0,0,0
266,15112,15112,0,0,0,0,0,16392,16392,0,0,0
267,15112,15112,0,0,0,0,0,16392,16392,0,0,0
268,15112,15112,0,0,0,0,0,16392,0,15112,0,0
269,0,15112,0,0,0,0,0,0,0,15112,13064,13064
270,0,0,0,0,0,0,0,0,0,15112,13064,13064
271,0,0,0,0,0,0,0,0,0,15112,13064,13064
272,0,0,0,0,0,0,0,0,0,15112,13064,13064
273,0,0,0,0,0,0,0,0,0,0,13064,0
274,0,0,0,0,0,0,0,0,0,0,0,0
275,0,0,0,0,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0,0,0
279,0,0,0,0,0,0,0,0,0,0,0,0
280,0,0,0,0,0,0,0,0,0,0,0,0
281,0,16392,16392,16392,16392,0,0,0,0,0,0,0
282,0,16392,16392,16392,16392,0,0,0,0,0,0,0
283,0,16392,16392,16392,16392,0,0,0,0,0,0,0
284,0,0,16392,0,16392,16392,16392,0,0,0,0,0
285,0,0,16392,0,0,16392,16392,16392,0,0,0,0
286,15112,0,0,0,0,16392,16392,16392,0,0,0,0
287,15112,0,0,0,0,0,16392,16392,15112,0,0,0
288,15112,0,0,0,0,0,16392,16392,15112,0,0,0
289,15112,0,0,0,0,0,0,0,15112,13064,11016,0
290,0,0,0,0,0,0,0,0,15112,13064,11016,9224
291,0,0,0,0,0,0,0,0,0,13064,11016,9224
292,0,0,0,0,0,0,0,0,0,13064,11016,9224
293,0,0,0,0,0,0,0,0,0,0,11016,9224
294,0,0,0,0,0,0,0,0,0,0,11016,0
295,0,0,0,0,0,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,0,0,0
301,0,16392,16392,16392,16392,0,0,0,0,0,0,0
302,0,16392,16392,16392,16392,0,0,0,0,0,0,0
303,0,16392,16392,16392,16392,0,0,0,0,0,0,0
304,15112,0,0,0,16392,16392,16392,0,0,0,0,0
305,15112,0,0,0,0,16392,16392,15112,0,0,0,0
306,15112,0,0,0,0,16392,16392,15112,0,0,0,0
307,0,0,0,0,0,16392,16392,15112,13064,0,0,0
308,0,0,0,0,0,0,0,15112,13064,11016,9224,0
309,0,0,0,0,0,0,0,0,13064,11016,9224,7808
310,0,0,0,0,0,0,0,0,13064,11016,9224,7808
311,0,0,0,0,0,0,0,0,0,11016,9224,7808
312,0,0,0,0,0,0,0,0,0,11016,9224,7808
313,0,0,0,0,0,0,0,0,0,0,0,7808
314,0,0,0,0,0,0,0,0,0,0,0,7808
315,0,0,0,0,0,0,0,0,0,0,0,7808
316,0,0,0,0,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0,0,0,0,0
321,16392,16392,16392,16392,0,0,0,0,0,0,0,0
322,16392,16392,16392,16392,0,0,0,0,0,0,0,0
323,16392,16392,16392,16392,0,0,0,0,0,0,0,0
324,0,16392,16392,16392,16392,0,0,0,0,0,0,0
325,0,0,0,0,16392,16392,15112,13064,0,0,0,0
326,0,0,0,0,0,16392,15112,13064,13064,0,0,0
327,0,0,0,0,0,16392,15112,13064,13064,0,0,0
328,0,0,0,0,0,0,15112,13064,13064,9224,0,0
329,0,0,0,0,0,0,15112,0,13064,9224,7808,0
330,0,0,0,0,0,0,0,0,0,9224,7808,6016
331,0,0,0,0,0,0,0,0,0,9224,7808,6016
332,0,0,0,0,0,0,0,0,0,9224,7808,6016
333,0,0,0,0,0,0,0,0,0,9224,7808,6016
334,0,0,0,0,0,0,0,0,0,9224,7808,6016
335,0,0,0,0,0,0,0,0,0,0,7808,6016
336,0,0,0,0,0,0,0,0,0,0,7808,6016
337,0,0,0,0,0,0,0,0,0,0,7808,6016
338,0,0,0,0,0,0,0,0,0,0,0,6016
339,0,0,0,0,0,0,0,0,0,0,0,6016
340,0,0,0,0,0,0,0,0,0,0,0,0
341,16392,16392,16392,16392,0,0,0,0,0,0,0,0
342,16392,16392,16392,16392,0,0,0,0,0,0,0,0
343,16392,16392,16392,16392,0,0,0,0,0,0,0,0
344,16392,16392,0,0,16392,16392,0,0,0,0,0,0
345,0,0,0,0,16392,16392,15112,13064,0,0,0,0
346,0,0,0,0,16392,16392,15112,13064,0,0,0,0
347,0,0,0,0,0,16392,15112,13064,11016,0,0,0
348,0,0,0,0,0,0,15112,13064,11016,7808,0,0
349,0,0,0,0,0,0,15112,13064,11016,7808,0,0
350,0,0,0,0,0,0,0,0,11016,7808,6016,4736
351,0,0,0,0,0,0,0,0,11016,7808,6016,4736
352,0,0,0,0,0,0,0,0,11016,7808,6016,4736
353,0,0,0,0,0,0,0,0,0,7808,6016,4736
354,0,0,0,0,0,0,0,0,0,7808,6016,4736
355,0,0,0,0,0,0,0,0,0,7808,6016,4736
356,0,0,0,0,0,0,0,0,0,7808,6016,4736
357,0,0,0,0,0,0,0,0,0,0,6016,4736
358,0,0,0,0,0,0,0,0,0,0,6016,4736
359,0,0,0,0,0,0,0,0,0,0,0,4736
360,0,0,0,0,0,0,0,0,0,0,0,4736
361,16392,16392,16392,16392,0,0,0,0,0,0,0,0
362,16392,16392,16392,16392,0,0,0,0,0,0,0,0
363,16392,16392,16392,16392,0,0,0,0,0,0,0,0
364,16392,0,0,16392,16392,15112,0,0,0,0,0,0
365,0,0,0,0,16392,15112,13064,11016,0,0,0,0
366,0,0,0,0,16392,15112,13064,11016,0,0,0,0
367,0,0,0,0,16392,15112,13064,11016,0,0,0,0
368,0,0,0,0,0,0,0,11016,9224,6016,4736,0
369,0,0,0,0,0,0,0,0,9224,6016,4736,4224
370,0,0,0,0,0,0,0,0,9224,6016,4736,4224
371,0,0,0,0,0,0,0,0,9224,6016,4736,4224
372,0,0,0,0,0,0,0,0,9224,6016,4736,4224
373,0,0,0,0,0,0,0,0,0,6016,4736,4224
374,0,0,0,0,0,0,0,0,0,6016,4736,4224
375,0,0,0,0,0,0,0,0,0,6016,4736,4224
376,0,0,0,0,0,0,0,0,0,6016,4736,4224
377,0,0,0,0,0,0,0,0,0,6016,4736,0
378,0,0,0,0,0,0,0,0,0,0,4736,0
379,0,0,0,0,0,0,0,0,0,0,4736,0
380,0,0,0,0,0,0,0,0,0,0,4736,0
381,16392,16392,16392,16392,0,0,0,0,0,0,0,0
382,16392,16392,16392,16392,0,0,0,0,0,0,0,0
383,16392,16392,16392,16392,0,0,0,0,0,0,0,0
384,16392,16392,16392,16392,0,0,0,0,0,0,0,0
385,0,0,0,0,16392,15112,11016,9224,0,0,0,0
386,0,0,0,0,16392,15112,11016,9224,0,0,0,0
387,0,0,0,0,16392,15112,11016,9224,0,0,0,0
388,0,0,0,0,0,0,11016,9224,7808,4736,0,0
389,0,0,0,0,0,0,11016,9224,7808,4736,0,0
390,0,0,0,0,0,0,11016,0,7808,4736,4224,0
391,0,0,0,0,0,0,0,0,7808,4736,4224,3240
392,0,0,0,0,0,0,0,0,7808,4736,4224,3240
393,0,0,0,0,0,0,0,0,7808,4736,4224,3240
394,0,0,0,0,0,0,0,0,7808,4736,4224,3240
395,0,0,0,0,0,0,0,0,7808,4736,4224,3240
396,0,0,0,0,0,0,0,0,0,4736,4224,3240
397,0,0,0,0,0,0,0,0,0,4736,4224,3240
398,0,0,0,0,0,0,0,0,0,4736,4224,3240
399,0,0,0,0,0,0,0,0,0,4736,4224,3240
400,0,0,0,0,0,0,0,0,0,4736,4224,3240
401,16392,16392,16392,16392,0,0,0,0,0,0,0,0
402,16392,16392,16392,16392,0,0,0,0,0,0,0,0
403,16392,16392,16392,0,15112,0,0,0,0,0,0,0
404,0,16392,16392,0,15112,13064,0,0,0,0,0,0
405,0,16392,0,0,15112,13064,11016,0,0,0,0,0
406,0,0,0,0,15112,13064,11016,7808,0,0,0,0
407,0,0,0,0,0,13064,11016,7808,6016,0,0,0
408,0,0,0,0,0,0,11016,7808,6016,4224,0,0
