TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
2835,0,0,0,0,0,1352,13064,0,1352,4736,0,0
2836,0,1352,6016,0,0,0,0,0,0,4736,16392,0
2837,0,1352,6016,16392,4736,0,0,0,0,0,0,0
2838,0,0,0,0,0,1352,13064,0,1352,4736,0,0
2839,0,1352,6016,0,0,0,0,0,0,4736,16392,0
2840,0,1352,6016,16392,4736,0,0,0,0,0,0,0
2841,0,0,0,0,0,1352,15112,13064,1352,0,0,0
2842,11016,0,0,0,0,0,0,0,0,6016,16392,4736
2843,0,1352,6016,16392,4224,0,0,0,0,0,0,0
2844,0,0,0,0,0,1352,15112,13064,1352,0,0,0
2845,11016,0,0,0,0,0,0,0,0,6016,16392,4736
2846,0,1352,6016,16392,4224,0,0,0,0,0,0,0
2847,0,0,0,0,0,1352,15112,13064,1352,0,0,0
2848,11016,0,0,0,0,0,0,0,0,6016,16392,4736
2849,0,1352,6016,16392,4224,0,0,0,0,0,0,0
2850,0,0,0,0,0,1352,15112,13064,1352,0,0,0
2851,11016,0,0,0,0,0,0,0,0,6016,16392,4736
2852,0,1352,6016,16392,4224,0,0,0,0,0,0,0
2853,0,0,0,0,0,1352,15112,13064,1352,0,0,0
2854,11016,0,0,0,0,0,0,0,0,6016,16392,4736
2855,0,1352,6016,16392,4224,0,0,0,0,0,0,0
2856,0,0,0,0,0,1352,15112,0,1352,6016,0,0
2857,11016,0,0,0,0,0,0,0,0,6016,16392,4736
2858,0,1352,6016,16392,4224,0,0,0,0,0,0,0
2859,0,0,0,0,0,1352,15112,0,1352,6016,0,0
2860,11016,0,0,0,0,0,0,0,0,6016,16392,4736
2861,0,1352,7808,16392,4224,0,0,0,0,0,0,0
2862,0,0,0,0,0,2152,15112,11016,1352,0,0,0
2863,11016,0,0,0,0,0,0,0,0,7808,16392,4224
2864,0,1352,7808,16392,4224,0,0,0,0,0,0,0
2865,0,0,0,0,0,2152,15112,11016,1352,0,0,0
2866,11016,0,0,0,0,0,0,0,0,7808,16392,4224
2867,0,1352,7808,16392,4224,0,0,0,0,0,0,0
2868,0,0,0,0,0,2152,15112,11016,1352,0,0,0
2869,11016,0,0,0,0,0,0,0,0,7808,16392,4224
2870,0,1352,7808,16392,4224,0,0,0,0,0,0,0
2871,0,0,0,0,0,2152,15112,11016,1352,0,0,0
2872,11016,0,0,0,0,0,0,0,0,7808,16392,4224
2873,0,1352,7808,16392,4224,0,0,0,0,0,0,0
2874,0,0,0,0,0,2152,15112,11016,1352,0,0,0
2875,0,1352,0,0,0,0,0,0,0,7808,16392,4224
2876,0,1352,7808,16392,4224,0,0,0,0,0,0,0
2877,0,0,0,0,0,2152,15112,11016,1352,0,0,0
2878,0,1352,0,0,0,0,0,0,0,7808,16392,4224
2879,0,1352,7808,16392,4224,0,0,0,0,0,0,0
2880,0,0,0,0,0,2152,15112,11016,1352,0,0,0
2881,11016,0,0,0,0,0,0,0,0,9224,16392,3240
2882,0,1352,7808,16392,3240,0,0,0,0,0,0,0
2883,0,0,0,0,0,2152,16392,9224,1352,0,0,0
2884,11016,0,0,0,0,0,0,0,0,9224,16392,3240
2885,0,1352,7808,16392,3240,0,0,0,0,0,0,0
2886,0,0,0,0,0,2152,16392,9224,1352,0,0,0
2887,11016,0,0,0,0,0,0,0,0,9224,16392,3240
2888,0,1352,7808,16392,3240,0,0,0,0,0,0,0
2889,0,0,0,0,0,2152,16392,9224,1352,0,0,0
2890,11016,0,0,0,0,0,0,0,0,9224,16392,3240
2891,0,1352,7808,16392,3240,0,0,0,0,0,0,0
2892,0,0,0,0,0,2152,16392,9224,1352,0,0,0
2893,11016,0,0,0,0,0,0,0,0,9224,16392,3240
2894,0,1352,7808,16392,3240,0,0,0,0,0,0,0
2895,0,0,0,0,0,2152,16392,9224,1352,0,0,0
2896,0,1352,0,0,0,0,0,0,0,9224,16392,3240
2897,0,1352,7808,16392,3240,0,0,0,0,0,0,0
2898,0,0,0,0,0,2152,16392,9224,1352,0,0,0
2899,0,1352,0,0,0,0,0,0,0,9224,16392,3240
2900,0,1352,7808,16392,3240,0,0,0,0,0,0,0
2901,0,0,0,0,0,3240,16392,7808,1352,0,0,0
2902,9224,0,0,0,0,0,0,0,0,11016,15112,2152
2903,0,1352,9224,16392,3240,0,0,0,0,0,0,0
2904,0,0,0,0,0,3240,16392,7808,1352,0,0,0
2905,9224,0,0,0,0,0,0,0,0,11016,15112,2152
2906,0,1352,9224,16392,3240,0,0,0,0,0,0,0
2907,0,0,0,0,0,3240,16392,7808,1352,0,0,0
2908,9224,0,0,0,0,0,0,0,0,11016,15112,2152
2909,0,1352,9224,16392,3240,0,0,0,0,0,0,0
2910,0,0,0,0,0,3240,16392,7808,1352,0,0,0
2911,9224,0,0,0,0,0,0,0,0,11016,15112,2152
2912,0,1352,9224,16392,3240,0,0,0,0,0,0,0
2913,0,0,0,0,0,3240,16392,7808,1352,0,0,0
2914,9224,1352,0,0,0,0,0,0,0,11016,0,2152
2915,0,1352,9224,16392,3240,0,0,0,0,0,0,0
2916,0,0,0,0,0,3240,16392,7808,1352,0,0,0
