TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
4687,13064,15112,13064,13064,0,0,0,0,0,0,0,0
4688,0,0,0,0,6016,4736,6016,7808,0,0,0,0
4689,13064,0,0,0,0,0,0,0,848,2152,0,3240
4690,13064,15112,13064,13064,0,0,0,0,0,0,0,0
4691,0,0,0,0,6016,4736,6016,7808,0,0,0,0
4692,13064,0,0,0,0,0,0,0,848,2152,0,3240
4693,0,15112,13064,13064,6016,0,0,0,0,0,0,0
4694,0,0,0,0,6016,4736,6016,7808,0,0,0,0
4695,0,15112,0,0,0,0,0,0,848,2152,0,3240
4696,0,15112,13064,13064,6016,0,0,0,0,0,0,0
4697,0,0,0,0,6016,4736,6016,7808,0,0,0,0
4698,0,0,13064,0,0,0,0,0,848,2152,0,3240
4699,0,0,13064,13064,6016,4736,0,0,0,0,0,0
4700,0,0,0,0,6016,4736,6016,7808,0,0,0,0
4701,0,0,0,0,0,0,0,0,848,848,2152,3240
4702,17424,18960,15112,17424,0,0,0,0,0,0,0,0
4703,0,0,0,0,9224,4224,6016,9224,0,0,0,0
4704,0,0,0,0,0,0,0,0,848,848,2152,3240
4705,17424,18960,15112,17424,0,0,0,0,0,0,0,0
4706,0,0,0,0,9224,4224,6016,9224,0,0,0,0
4707,0,0,0,0,0,0,0,0,848,848,2152,3240
4708,17424,18960,15112,17424,0,0,0,0,0,0,0,0
4709,0,0,0,0,9224,4224,6016,9224,0,0,0,0
4710,0,0,0,0,0,0,0,0,848,848,2152,3240
4711,17424,18960,15112,17424,0,0,0,0,0,0,0,0
4712,0,0,0,0,9224,4224,6016,9224,0,0,0,0
4713,0,0,0,0,0,0,0,0,848,848,2152,3240
4714,17424,18960,15112,17424,0,0,0,0,0,0,0,0
4715,0,0,0,0,9224,4224,6016,9224,0,0,0,0
4716,0,0,0,0,0,0,0,0,848,848,2152,3240
4717,17424,0,15112,17424,9224,0,0,0,0,0,0,0
4718,0,0,0,0,9224,4224,6016,9224,0,0,0,0
4719,0,0,0,0,0,0,0,0,848,848,2152,3240
4720,0,0,15112,0,9224,4224,6016,0,0,0,0,0
4721,0,0,0,0,4224,9224,11016,7808,0,0,0,0
4722,18960,0,0,0,0,0,0,0,1352,1352,0,1352
4723,18960,16392,13064,18960,0,0,0,0,0,0,0,0
4724,0,0,0,0,4224,9224,11016,7808,0,0,0,0
4725,18960,0,0,0,0,0,0,0,1352,1352,0,1352
4726,18960,16392,13064,18960,0,0,0,0,0,0,0,0
4727,0,0,0,0,4224,9224,11016,7808,0,0,0,0
4728,18960,0,0,0,0,0,0,0,1352,1352,0,1352
4729,18960,16392,13064,18960,0,0,0,0,0,0,0,0
4730,0,0,0,0,4224,9224,11016,7808,0,0,0,0
4731,0,16392,0,0,0,0,0,0,1352,1352,0,1352
4732,0,16392,13064,18960,4224,0,0,0,0,0,0,0
4733,0,0,0,0,4224,9224,11016,7808,0,0,0,0
4734,0,16392,0,0,0,0,0,0,1352,1352,0,1352
4735,0,0,13064,18960,4224,9224,0,0,0,0,0,0
4736,0,0,0,0,4224,9224,11016,7808,0,0,0,0
4737,0,0,13064,0,0,0,0,0,1352,1352,0,1352
4738,0,0,13064,0,4224,9224,11016,0,0,0,0,0
4739,0,0,0,0,4224,9224,11016,7808,0,0,0,0
4740,0,0,13064,0,0,0,0,0,1352,1352,0,1352
4741,13064,18960,18960,15112,0,0,0,0,0,0,0,0
4742,0,0,0,0,4224,6016,4224,7808,0,0,0,0
4743,13064,0,0,0,0,0,0,0,2152,1352,0,2152
4744,13064,18960,18960,15112,0,0,0,0,0,0,0,0
4745,0,0,0,0,4224,6016,4224,7808,0,0,0,0
4746,13064,0,0,0,0,0,0,0,2152,1352,0,2152
4747,13064,18960,18960,15112,0,0,0,0,0,0,0,0
4748,0,0,0,0,4224,6016,4224,7808,0,0,0,0
4749,13064,0,0,0,0,0,0,0,2152,1352,0,2152
4750,13064,18960,18960,15112,0,0,0,0,0,0,0,0
4751,0,0,0,0,4224,6016,4224,7808,0,0,0,0
4752,13064,0,0,0,0,0,0,0,2152,1352,0,2152
4753,0,18960,18960,15112,4224,0,0,0,0,0,0,0
4754,0,0,0,0,4224,6016,4224,7808,0,0,0,0
4755,0,18960,0,0,0,0,0,0,2152,1352,0,2152
4756,0,0,18960,15112,4224,6016,0,0,0,0,0,0
4757,0,0,0,0,4224,6016,4224,7808,0,0,0,0
4758,0,0,0,15112,0,0,0,0,2152,1352,0,2152
4759,0,0,0,0,4224,6016,4224,7808,0,0,0,0
4760,0,0,0,0,4224,6016,4224,7808,0,0,0,0
4761,0,0,0,0,0,0,0,0,3240,1352,3240,3240
4762,15112,18960,18960,16392,0,0,0,0,0,0,0,0
4763,0,0,0,0,6016,9224,11016,7808,0,0,0,0
4764,0,0,0,0,0,0,0,0,3240,1352,3240,3240
4765,15112,18960,18960,16392,0,0,0,0,0,0,0,0
4766,0,0,0,0,6016,9224,11016,7808,0,0,0,0
4767,0,0,0,0,0,0,0,0,3240,1352,3240,3240
4768,15112,18960,18960,16392,0,0,0,0,0,0,0,0
4769,0,0,0,0,6016,9224,11016,7808,0,0,0,0
4770,0,0,0,0,0,0,0,0,3240,1352,3240,3240
4771,15112,18960,18960,16392,0,0,0,0,0,0,0,0
4772,0,0,0,0,6016,9224,11016,7808,0,0,0,0
4773,0,0,0,0,0,0,0,0,3240,1352,3240,3240
4774,15112,18960,18960,16392,0,0,0,0,0,0,0,0
4775,0,0,0,0,6016,9224,11016,7808,0,0,0,0
4776,0,0,0,0,0,0,0,0,3240,1352,3240,3240
4777,15112,0,18960,16392,6016,0,0,0,0,0,0,0
4778,0,0,0,0,6016,9224,11016,7808,0,0,0,0
4779,0,0,0,0,0,0,0,0,3240,1352,3240,3240
4780,0,0,0,0,6016,9224,11016,7808,0,0,0,0
4781,0,0,0,0,4224,7808,7808,4224,0,0,0,0
4782,0,0,0,0,0,0,0,0,848,1352,848,1352
4783,17424,17424,16392,13064,0,0,0,0,0,0,0,0
4784,0,0,0,0,4224,7808,7808,4224,0,0,0,0
4785,0,0,0,0,0,0,0,0,848,1352,848,1352
4786,17424,17424,16392,13064,0,0,0,0,0,0,0,0
4787,0,0,0,0,4224,7808,7808,4224,0,0,0,0
4788,0,0,0,0,0,0,0,0,848,1352,848,1352
4789,17424,17424,16392,13064,0,0,0,0,0,0,0,0
4790,0,0,0,0,4224,7808,7808,4224,0,0,0,0
4791,0,0,0,0,0,0,0,0,848,1352,848,1352
4792,17424,17424,16392,13064,0,0,0,0,0,0,0,0
4793,0,0,0,0,4224,7808,7808,4224,0,0,0,0
4794,0,0,0,0,0,0,0,0,848,1352,848,1352
4795,17424,17424,16392,13064,0,0,0,0,0,0,0,0
4796,0,0,0,0,4224,7808,7808,4224,0,0,0,0
4797,0,0,0,0,0,0,0,0,848,1352,848,1352
4798,17424,17424,16392,13064,0,0,0,0,0,0,0,0
4799,0,0,0,0,4224,7808,7808,4224,0,0,0,0
4800,0,0,0,0,0,0,0,0,848,1352,848,1352
4801,16392,17424,15112,16392,0,0,0,0,0,0,0,0
4802,0,0,0,0,6016,11016,4224,4224,0,0,0,0
4803,16392,0,0,0,0,0,0,0,0,3240,1352,848
4804,16392,17424,15112,16392,0,0,0,0,0,0,0,0
4805,0,0,0,0,6016,11016,4224,4224,0,0,0,0
4806,16392,0,0,0,0,0,0,0,0,3240,1352,848
4807,16392,17424,15112,16392,0,0,0,0,0,0,0,0
4808,0,0,0,0,6016,11016,4224,4224,0,0,0,0
4809,16392,0,0,0,0,0,0,0,0,3240,1352,848
4810,0,17424,15112,16392,6016,0,0,0,0,0,0,0
4811,0,0,0,0,6016,11016,4224,4224,0,0,0,0
4812,0,17424,0,0,0,0,0,0,0,3240,1352,848
4813,0,17424,15112,16392,6016,0,0,0,0,0,0,0
4814,0,0,0,0,6016,11016,4224,4224,0,0,0,0
4815,0,0,15112,0,0,0,0,0,0,3240,1352,848
4816,0,0,15112,16392,6016,11016,0,0,0,0,0,0
4817,0,0,0,0,6016,11016,4224,4224,0,0,0,0
4818,0,0,0,16392,0,0,0,0,0,3240,1352,848
4819,0,0,0,0,6016,11016,4224,4224,0,0,0,0
4820,0,0,0,0,6016,11016,4224,4224,0,0,0,0
4821,0,0,0,0,0,0,0,0,1352,2152,2152,2152
4822,16392,13064,16392,13064,0,0,0,0,0,0,0,0
4823,0,0,0,0,11016,6016,9224,7808,0,0,0,0
4824,0,0,0,0,0,0,0,0,1352,2152,2152,2152
4825,16392,13064,16392,13064,0,0,0,0,0,0,0,0
4826,0,0,0,0,11016,6016,9224,7808,0,0,0,0
4827,0,0,0,0,0,0,0,0,1352,2152,2152,2152
4828,16392,13064,16392,13064,0,0,0,0,0,0,0,0
4829,0,0,0,0,11016,6016,9224,7808,0,0,0,0
4830,0,0,0,0,0,0,0,0,1352,2152,2152,2152
4831,16392,13064,16392,13064,0,0,0,0,0,0,0,0
4832,0,0,0,0,11016,6016,9224,7808,0,0,0,0
4833,0,0,0,0,0,0,0,0,1352,2152,2152,2152
4834,16392,13064,16392,13064,0,0,0,0,0,0,0,0
4835,0,0,0,0,11016,6016,9224,7808,0,0,0,0
4836,0,0,0,0,0,0,0,0,1352,2152,2152,2152
4837,16392,13064,16392,13064,0,0,0,0,0,0,0,0
4838,0,0,0,0,11016,6016,9224,7808,0,0,0,0
4839,0,0,0,0,0,0,0,0,1352,2152,2152,2152
4840,0,13064,0,13064,11016,6016,0,0,0,0,0,0
4841,0,0,0,0,9224,11016,11016,4736,0,0,0,0
4842,0,0,0,0,0,0,0,0,2152,2152,1352,2152
4843,16392,18960,16392,18960,0,0,0,0,0,0,0,0
4844,0,0,0,0,9224,11016,11016,4736,0,0,0,0
