TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
360,0,0,0,0,0,0,0,0,9224,9224,6016,4736
361,9224,7808,7808,4736,0,0,0,0,0,0,0,0
362,0,0,0,0,7808,9224,4736,4736,0,0,0,0
363,0,0,0,0,0,0,0,0,6016,7808,7808,9224
364,9224,7808,7808,4736,0,0,0,0,0,0,0,0
365,0,0,0,0,7808,9224,4736,4736,0,0,0,0
366,0,0,0,0,0,0,0,0,6016,7808,7808,9224
367,9224,7808,7808,4736,0,0,0,0,0,0,0,0
368,0,0,0,0,7808,9224,4736,4736,0,0,0,0
369,0,0,0,0,0,0,0,0,6016,7808,7808,9224
370,9224,7808,7808,4736,0,0,0,0,0,0,0,0
371,0,0,0,0,9224,9224,9224,6016,0,0,0,0
372,0,0,0,0,0,0,0,0,7808,7808,7808,4736
373,9224,4736,4736,7808,0,0,0,0,0,0,0,0
374,0,0,0,0,9224,9224,9224,6016,0,0,0,0
375,0,0,0,0,0,0,0,0,7808,7808,7808,4736
376,9224,4736,4736,7808,0,0,0,0,0,0,0,0
377,0,0,0,0,9224,9224,9224,6016,0,0,0,0
378,0,0,0,0,0,0,0,0,7808,7808,7808,4736
379,9224,4736,4736,7808,0,0,0,0,0,0,0,0
380,0,0,0,0,9224,9224,9224,6016,0,0,0,0
381,0,0,0,0,0,0,0,0,9224,9224,4736,7808
382,7808,6016,7808,6016,0,0,0,0,0,0,0,0
383,0,0,0,0,6016,7808,9224,9224,0,0,0,0
384,0,0,0,0,0,0,0,0,9224,9224,4736,7808
385,7808,6016,7808,6016,0,0,0,0,0,0,0,0
386,0,0,0,0,6016,7808,9224,9224,0,0,0,0
387,0,0,0,0,0,0,0,0,9224,9224,4736,7808
388,7808,6016,7808,6016,0,0,0,0,0,0,0,0
389,0,0,0,0,6016,7808,9224,9224,0,0,0,0
390,0,0,0,0,0,0,0,0,9224,9224,4736,7808
391,7808,4736,4736,4736,0,0,0,0,0,0,0,0
392,0,0,0,0,6016,7808,4736,6016,0,0,0,0
393,0,0,0,0,0,0,0,0,7808,7808,4736,4736
394,7808,4736,4736,4736,0,0,0,0,0,0,0,0
395,0,0,0,0,6016,7808,4736,6016,0,0,0,0
396,0,0,0,0,0,0,0,0,7808,7808,4736,4736
397,7808,4736,4736,4736,0,0,0,0,0,0,0,0
398,0,0,0,0,6016,7808,4736,6016,0,0,0,0
399,0,0,0,0,0,0,0,0,7808,7808,4736,4736
400,7808,4736,4736,4736,0,0,0,0,0,0,0,0
401,0,0,0,0,4736,6016,9224,6016,0,0,0,0
402,0,0,0,0,0,0,0,0,6016,9224,7808,4736
403,4736,9224,4736,9224,0,0,0,0,0,0,0,0
404,0,0,0,0,4736,6016,9224,6016,0,0,0,0
405,0,0,0,0,0,0,0,0,6016,9224,7808,4736
406,4736,9224,4736,9224,0,0,0,0,0,0,0,0
407,0,0,0,0,4736,6016,9224,6016,0,0,0,0
408,0,0,0,0,0,0,0,0,6016,9224,7808,4736
409,4736,9224,4736,9224,0,0,0,0,0,0,0,0
410,0,0,0,0,4736,6016,9224,6016,0,0,0,0
411,0,0,0,0,0,0,0,0,6016,4736,4736,9224
412,4736,4736,7808,9224,0,0,0,0,0,0,0,0
413,0,0,0,0,9224,4736,4736,9224,0,0,0,0
