TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
233,0,0,0,0,0,7808,9224,0,0,0,9224,6016
234,0,7808,0,0,0,7808,0,0,0,0,9224,6016
235,0,0,0,0,0,7808,9224,0,0,0,9224,6016
236,0,7808,0,0,0,7808,0,0,0,0,9224,6016
237,0,0,0,0,0,7808,9224,0,0,0,9224,6016
238,0,7808,0,0,0,0,9224,0,0,0,9224,6016
239,6016,0,0,0,0,7808,0,0,0,0,9224,6016
240,0,7808,0,0,0,0,9224,0,0,0,9224,6016
241,0,0,7808,9224,0,0,0,9224,9224,0,0,0
242,0,0,7808,9224,0,0,0,9224,9224,0,0,0
243,0,0,7808,9224,0,0,0,9224,9224,0,0,0
244,0,0,7808,9224,0,0,0,9224,9224,0,0,0
245,0,0,7808,9224,0,0,0,9224,9224,0,0,0
246,0,0,7808,9224,0,0,0,9224,9224,0,0,0
247,0,0,7808,9224,0,0,0,9224,9224,0,0,0
248,0,0,7808,9224,0,0,0,9224,9224,0,0,0
249,0,0,7808,9224,0,0,0,9224,9224,0,0,0
250,0,0,7808,9224,0,0,0,9224,9224,0,0,0
251,6016,0,0,0,9224,0,0,0,0,9224,0,9224
252,0,7808,0,0,9224,0,0,0,0,9224,0,9224
253,0,0,0,0,9224,0,9224,0,0,9224,0,9224
254,6016,0,0,0,9224,0,0,0,0,9224,0,9224
255,0,0,0,0,9224,0,0,0,7808,9224,0,9224
256,0,7808,0,0,9224,0,0,0,0,9224,0,9224
257,0,0,0,0,9224,0,9224,0,0,9224,0,9224
258,6016,0,0,0,9224,0,0,0,0,9224,0,9224
259,0,0,0,0,9224,0,0,0,7808,9224,0,9224
260,0,7808,0,0,9224,0,0,0,0,9224,0,9224
261,7808,0,0,0,0,9224,0,0,9224,0,0,9224
262,7808,0,0,0,0,9224,0,0,9224,0,0,9224
263,7808,0,0,0,0,9224,0,0,9224,0,0,9224
264,7808,0,0,0,0,9224,0,0,9224,0,0,9224
265,7808,0,0,0,0,9224,0,0,9224,0,0,9224
266,7808,0,0,0,0,9224,0,0,9224,0,0,9224
267,7808,0,0,0,0,9224,0,0,9224,0,0,9224
268,7808,0,0,0,0,9224,0,0,9224,0,7808,0
269,7808,0,0,0,0,9224,0,0,9224,0,0,9224
270,7808,0,0,0,0,9224,0,0,0,0,7808,9224
271,0,0,0,9224,9224,0,0,7808,0,0,9224,0
272,0,0,0,9224,9224,0,0,7808,0,0,9224,0
273,0,0,0,9224,9224,0,0,7808,0,0,9224,0
274,0,0,0,9224,9224,0,0,7808,0,0,9224,0
275,0,0,0,9224,9224,0,0,7808,0,0,9224,0
276,0,6016,0,9224,9224,0,0,0,0,0,9224,0
277,0,0,0,9224,9224,0,0,7808,0,0,9224,0
278,0,6016,0,9224,9224,0,0,0,0,0,9224,0
279,0,0,0,9224,9224,0,0,7808,0,0,9224,0
280,0,0,0,9224,9224,0,0,0,7808,0,9224,0
281,0,0,0,9224,0,9224,7808,0,0,9224,0,0
282,0,0,0,9224,0,9224,7808,0,0,9224,0,0
283,0,0,0,9224,0,9224,7808,0,0,9224,0,0
284,0,0,0,0,0,9224,7808,0,0,9224,9224,0
285,0,0,0,9224,0,9224,7808,0,0,9224,0,0
286,0,0,0,0,0,9224,7808,0,0,9224,0,7808
